filer_name_eng,security_code,accounting_standard,edinet_code,company_name_cover_eng,consolidated,type_of_current_period,current_year_start_date,current_period_end_date,current_fiscal_year_end_date,previous_fiscal_year_start_date,comparative_period_end_date,previous_fiscal_year_end_date,is_amendment,business_description,doc_id,total_csv_files,extract_status,extract_message,process_date,element_id,item_name,context_identifier,relative_period,consolidated_individual,period_or_time,currency_id,reported_unit,value
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:ForeignCurrencyTranslationAdjustmentNetOfTaxOCI,為替換算調整勘定（税引後）、その他の包括利益,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,926000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:ForeignCurrencyTranslationAdjustmentNetOfTaxOCI,為替換算調整勘定（税引後）、その他の包括利益,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,2014000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:OtherComprehensiveIncome,その他の包括利益,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,-1025000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:OtherComprehensiveIncome,その他の包括利益,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,1928000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:ComprehensiveIncome,包括利益,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,1251879000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:ComprehensiveIncome,包括利益,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,760141000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:ComprehensiveIncomeAttributableToOwnersOfTheParent,親会社株主に係る包括利益、包括利益,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,1252946000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:ComprehensiveIncomeAttributableToOwnersOfTheParent,親会社株主に係る包括利益、包括利益,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,760141000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:ComprehensiveIncomeAttributableToNonControllingInterests,非支配株主に係る包括利益、包括利益,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,-1066000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:ComprehensiveIncomeAttributableToNonControllingInterests,非支配株主に係る包括利益、包括利益,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,－
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:IncomeBeforeIncomeTaxes,税引前当期純利益又は税引前当期純損失（△）,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,1386730000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:IncomeBeforeIncomeTaxes,税引前当期純利益又は税引前当期純損失（△）,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,1118424000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:DepreciationAndAmortizationOpeCF,減価償却費、営業活動によるキャッシュ・フロー,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,212866000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:DepreciationAndAmortizationOpeCF,減価償却費、営業活動によるキャッシュ・フロー,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,276222000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:LossOnRetirementOfNoncurrentAssetsOpeCF,固定資産除却損、営業活動によるキャッシュ・フロー,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,444000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:LossOnRetirementOfNoncurrentAssetsOpeCF,固定資産除却損、営業活動によるキャッシュ・フロー,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,178000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:IncreaseDecreaseInAllowanceForDoubtfulAccountsOpeCF,貸倒引当金の増減額（△は減少）、営業活動によるキャッシュ・フロー,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,-283000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:IncreaseDecreaseInAllowanceForDoubtfulAccountsOpeCF,貸倒引当金の増減額（△は減少）、営業活動によるキャッシュ・フロー,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,73000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:IncreaseDecreaseInProvisionForBonusesOpeCF,賞与引当金の増減額（△は減少）、営業活動によるキャッシュ・フロー,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,100652000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:IncreaseDecreaseInProvisionForBonusesOpeCF,賞与引当金の増減額（△は減少）、営業活動によるキャッシュ・フロー,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,105754000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jpcrp040300-q2r_E30164-000:IncreaseDecreaseDecreaseInRefundLiabilityOpeCF,,Prior1YTDDuration,前年度同四半期累計期間,その他,期間,JPY,円,1031913000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jpcrp040300-q2r_E30164-000:IncreaseDecreaseDecreaseInRefundLiabilityOpeCF,,CurrentYTDDuration,当四半期累計期間,その他,期間,JPY,円,1270804000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:IncreaseDecreaseInNetDefinedBenefitLiabilityOpeCF,退職給付に係る負債の増減額（△は減少）、営業活動によるキャッシュ・フロー,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,-174899000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:IncreaseDecreaseInNetDefinedBenefitLiabilityOpeCF,退職給付に係る負債の増減額（△は減少）、営業活動によるキャッシュ・フロー,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,46830000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:InterestAndDividendsIncomeOpeCF,受取利息及び受取配当金、営業活動によるキャッシュ・フロー,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,-250000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:InterestAndDividendsIncomeOpeCF,受取利息及び受取配当金、営業活動によるキャッシュ・フロー,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,-223000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:InterestExpensesOpeCF,支払利息、営業活動によるキャッシュ・フロー,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,2089000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:InterestExpensesOpeCF,支払利息、営業活動によるキャッシュ・フロー,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,3507000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:DecreaseIncreaseInNotesAndAccountsReceivableTradeOpeCF,売上債権の増減額（△は増加）、営業活動によるキャッシュ・フロー,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,-3458361000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:DecreaseIncreaseInNotesAndAccountsReceivableTradeOpeCF,売上債権の増減額（△は増加）、営業活動によるキャッシュ・フロー,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,-3488673000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:DecreaseIncreaseInInventoriesOpeCF,棚卸資産の増減額（△は増加）、営業活動によるキャッシュ・フロー,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,614815000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:DecreaseIncreaseInInventoriesOpeCF,棚卸資産の増減額（△は増加）、営業活動によるキャッシュ・フロー,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,634707000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:DecreaseIncreaseInAccountsReceivableOtherOpeCF,未収入金の増減額（△は増加）、営業活動によるキャッシュ・フロー,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,-15366000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:DecreaseIncreaseInAccountsReceivableOtherOpeCF,未収入金の増減額（△は増加）、営業活動によるキャッシュ・フロー,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,-8453000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:IncreaseDecreaseInNotesAndAccountsPayableTradeOpeCF,仕入債務の増減額（△は減少）、営業活動によるキャッシュ・フロー,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,600317000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:IncreaseDecreaseInNotesAndAccountsPayableTradeOpeCF,仕入債務の増減額（△は減少）、営業活動によるキャッシュ・フロー,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,-141546000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:IncreaseDecreaseInAccountsPayableOtherOpeCF,未払金の増減額（△は減少）、営業活動によるキャッシュ・フロー,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,101687000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:IncreaseDecreaseInAccountsPayableOtherOpeCF,未払金の増減額（△は減少）、営業活動によるキャッシュ・フロー,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,-73343000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:IncreaseDecreaseInAdvancesReceivedOpeCF,前受金の増減額（△は減少）、営業活動によるキャッシュ・フロー,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,-204482000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:IncreaseDecreaseInAdvancesReceivedOpeCF,前受金の増減額（△は減少）、営業活動によるキャッシュ・フロー,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,-197312000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:DecreaseIncreaseInConsumptionTaxesRefundReceivableOpeCF,未収消費税等の増減額（△は増加）、営業活動によるキャッシュ・フロー,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,-140000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:DecreaseIncreaseInConsumptionTaxesRefundReceivableOpeCF,未収消費税等の増減額（△は増加）、営業活動によるキャッシュ・フロー,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,－
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:OtherNetOpeCF,その他、営業活動によるキャッシュ・フロー,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,-105332000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:OtherNetOpeCF,その他、営業活動によるキャッシュ・フロー,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,-84286000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:SubtotalOpeCF,小計、営業活動によるキャッシュ・フロー,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,92400000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:SubtotalOpeCF,小計、営業活動によるキャッシュ・フロー,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,-537337000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:InterestAndDividendsIncomeReceivedOpeCFInvCF,利息及び配当金の受取額、営業活動によるキャッシュ・フロー又は投資活動によるキャッシュ・フロー,Prior1YTDDuration,前年度同四半期累計期間,連結,期間,JPY,円,251000
JMA Management Center Inc.,－,Japan GAAP,E30164,JMA Management Center Inc.,True,Q2,2024-07-01,2024-12-31,2025-06-30,2023-07-01,2023-12-31,2024-06-30,True,"2 [Business Description] During the current interim consolidated accounting period, there were no significant changes in the content of the business operated by our group (our company and our affiliated companies). There are also no changes to major affiliated companies.",S100WRZY,1,success,,2025-12-05 14:17:52.080640+00:00,jppfs_cor:InterestAndDividendsIncomeReceivedOpeCFInvCF,利息及び配当金の受取額、営業活動によるキャッシュ・フロー又は投資活動によるキャッシュ・フロー,CurrentYTDDuration,当四半期累計期間,連結,期間,JPY,円,209000
